aX,aY,aZ,gX,gY,gZ
0.098,0.005,-0.023,9.949,14.648,8.423
0.096,-0.041,-0.071,15.503,11.475,7.141
0.086,-0.046,-0.094,18.433,5.554,7.874
0.055,-0.031,-0.116,19.897,-2.014,8.484
0.013,-0.013,-0.140,21.057,-8.545,7.751
-0.043,0.053,-0.174,22.217,-15.564,7.202
-0.106,0.090,-0.244,26.550,-21.851,5.737
-0.176,0.108,-0.298,33.691,-28.625,3.601
-0.229,0.173,-0.301,40.527,-36.316,3.723
-0.290,0.315,-0.239,45.532,-45.715,5.432
-0.354,0.483,-0.179,48.645,-51.880,6.592
-0.426,0.723,-0.079,45.410,-55.847,10.254
-0.517,0.954,0.038,35.645,-58.167,13.367
-0.659,1.298,-0.080,19.714,-49.866,15.015
-0.559,1.811,-0.276,10.925,-35.095,19.226
-0.296,2.295,-0.053,25.757,-41.687,20.813
-0.195,2.537,0.109,51.270,-44.189,17.822
-0.351,2.614,-0.108,55.359,-29.236,20.874
-0.870,2.662,-0.737,29.236,-15.564,31.860
-0.882,2.533,-0.723,-15.930,-8.606,32.715
-0.708,2.699,-0.453,-85.999,-6.226,36.316
-0.691,2.541,0.014,-114.929,-16.663,30.762
-0.787,2.139,0.238,-90.637,-18.433,10.803
-0.968,2.092,0.284,-50.049,-15.320,8.789
-0.975,2.207,0.476,2.563,-27.954,8.789
-0.910,2.166,0.619,43.701,-44.861,-1.526
-0.652,2.087,0.555,55.359,-35.889,-11.841
-0.397,2.038,0.356,36.743,-11.963,-10.803
-0.361,1.883,0.037,14.221,7.141,-3.967
-0.451,1.575,-0.236,-6.470,17.761,0.793
-0.468,1.381,-0.330,-33.630,18.188,8.301
-0.394,1.225,-0.214,-56.335,10.071,13.611
-0.333,1.182,-0.082,-69.885,-2.258,15.076
-0.322,1.177,-0.067,-71.533,-8.972,15.686
-0.328,1.166,-0.104,-63.293,-13.794,17.090
-0.322,1.125,-0.134,-50.049,-16.663,16.785
-0.294,1.059,-0.149,-35.339,-17.944,14.465
-0.248,0.968,-0.139,-18.982,-17.944,11.780
-0.195,0.892,-0.132,-2.625,-15.930,10.742
-0.147,0.783,-0.106,15.564,-13.184,9.216
-0.122,0.676,-0.106,32.959,-9.033,8.240
-0.106,0.558,-0.101,47.607,-3.296,7.507
-0.098,0.467,-0.067,58.533,0.366,7.935
-0.108,0.383,-0.060,66.284,3.479,6.958
-0.142,0.337,-0.076,67.505,6.531,4.761
-0.171,0.332,-0.102,59.692,7.996,2.808
-0.197,0.362,-0.096,42.480,5.676,2.075
-0.207,0.416,-0.095,20.386,2.686,2.380
-0.212,0.489,-0.106,-1.648,0.000,4.639
-0.213,0.568,-0.118,-18.921,-3.113,9.888
-0.215,0.677,-0.142,-34.485,-4.883,16.357
-0.235,0.753,-0.144,-50.781,-7.629,21.179
-0.237,0.853,-0.146,-63.660,-11.292,22.766
-0.248,0.904,-0.139,-70.557,-13.611,22.461
-0.269,0.939,-0.166,-74.463,-15.198,22.522
-0.296,0.969,-0.204,-73.120,-16.785,21.362
-0.299,1.019,-0.212,-64.392,-18.311,20.630
-0.298,1.024,-0.184,-46.936,-18.250,19.531
-0.294,1.024,-0.157,-24.475,-16.479,17.395
-0.286,1.016,-0.142,-1.526,-13.733,13.306
-0.279,0.970,-0.127,19.348,-11.230,8.057
-0.278,0.939,-0.140,31.921,-9.705,4.456
-0.294,0.916,-0.160,36.377,-8.240,3.357
-0.328,0.948,-0.186,32.776,-5.554,4.272
-0.347,0.938,-0.208,23.499,-0.427,4.456
-0.341,0.952,-0.171,11.719,4.517,5.310
-0.333,0.966,-0.125,1.221,6.470,6.409
-0.331,0.990,-0.174,-3.784,6.836,6.226
-0.343,0.949,-0.138,-1.221,2.625,4.578
-0.320,0.967,-0.163,-5.371,2.930,3.540
-0.291,0.970,-0.130,-4.578,1.953,1.770
-0.258,0.962,-0.093,-0.793,1.038,0.549
-0.238,0.932,-0.078,3.479,1.526,0.061
-0.239,0.903,-0.084,7.751,2.991,0.305
-0.246,0.881,-0.101,10.193,5.005,1.648
-0.778,2.515,0.691,96.924,0.061,-6.714
-0.850,2.683,1.017,176.086,12.817,-62.500
-1.116,2.459,0.628,226.257,23.193,-98.999
-1.403,2.716,-0.105,207.397,-0.854,-90.698
-1.154,2.977,-0.400,186.035,-27.039,-83.191
-0.932,2.882,-0.729,173.645,-8.240,-91.553
-0.671,2.632,-0.861,137.451,36.621,-98.877
-0.644,2.751,-1.002,67.627,67.627,-79.041
-0.814,3.025,-1.081,-15.930,68.848,-42.969
-0.837,3.096,-1.003,-72.205,48.340,-18.860
-0.752,3.193,-0.622,-90.637,10.986,0.366
-0.680,3.036,-0.373,-81.787,-12.695,2.563
-0.801,2.835,-0.298,-58.472,-8.911,2.686
-0.867,2.608,-0.490,-23.071,6.531,12.329
-0.915,2.206,-0.718,35.706,13.550,13.794
-0.784,1.665,-0.620,92.773,4.822,-1.526
-0.633,1.116,-0.476,129.211,2.930,-14.832
-0.439,0.468,-0.222,147.766,13.550,-29.114
-0.218,-0.036,-0.101,150.696,37.292,-39.734
-0.041,-0.609,-0.028,141.785,70.251,-51.575
0.037,-0.812,-0.099,129.028,100.891,-52.063
-0.029,-0.933,-0.040,101.624,112.732,-56.946
-0.127,-0.674,-0.286,89.905,123.169,-74.097
-0.337,-0.704,-0.607,45.532,119.202,-93.201
-0.201,-0.792,-1.006,15.869,101.440,-107.361
0.024,-0.796,-0.780,-24.353,57.556,-97.290
-0.011,-0.401,-0.906,-38.879,33.630,-60.242
-0.086,-0.011,-0.898,-72.571,-1.038,-31.006
-0.100,0.243,-0.674,-110.229,-39.917,-10.254
-0.083,0.221,-0.402,-133.606,-66.406,-8.789
-0.062,0.102,-0.197,-130.310,-81.177,-3.479
-0.068,0.042,-0.045,-105.530,-83.130,2.441
-0.076,0.102,0.112,-76.721,-71.594,6.531
-0.098,0.182,0.183,-44.006,-53.101,9.583
-0.128,0.123,0.262,-14.038,-40.283,9.094
-0.108,0.138,0.243,12.451,-25.085,9.644
-0.036,0.038,0.276,31.555,-14.221,5.981
0.046,-0.042,0.289,38.086,-6.042,-0.793
0.105,-0.062,0.288,36.865,-1.892,-1.343
0.161,-0.035,0.246,33.569,2.502,2.930
0.180,0.030,0.177,30.090,9.155,10.376
0.189,0.025,0.114,29.358,17.029,16.541
0.201,0.040,0.078,30.640,21.912,22.827
0.162,0.031,0.058,34.912,24.841,27.161
0.117,0.019,0.011,40.466,28.625,28.137
0.028,0.021,-0.054,42.358,30.945,28.870
0.001,-0.013,-0.080,41.382,28.931,30.151
0.031,-0.041,-0.075,33.569,26.123,34.851
-0.075,-0.077,-0.140,16.602,23.682,38.696
-0.166,0.013,-0.130,4.944,15.930,37.476
-0.221,-0.008,-0.217,23.560,8.118,35.034
-0.245,0.032,-0.282,46.082,-5.066,32.532
-0.214,0.069,-0.309,65.857,-26.184,31.433
-0.186,0.111,-0.213,85.205,-54.443,29.358
-0.268,0.119,-0.244,102.600,-65.796,21.851
-0.213,0.329,-0.403,104.675,-48.035,14.709
-0.160,0.475,-0.585,109.497,-25.513,11.047
-0.108,0.619,-0.591,126.587,-21.240,11.658
-0.228,1.142,-0.247,137.390,-42.175,28.076
-0.292,1.402,-0.140,129.150,-48.706,44.067
-0.129,1.664,0.101,102.112,-61.462,46.570
-0.096,1.994,0.347,75.989,-62.683,44.556
-0.149,2.529,0.641,63.721,-57.800,49.377
-0.506,3.042,0.923,55.725,-62.622,56.152
-1.140,3.031,0.353,41.443,-49.377,34.973
-1.329,2.505,-0.500,-1.221,-16.602,-7.935
-1.099,2.560,-0.303,-93.079,-20.142,-6.287
-1.045,3.228,0.608,-169.312,-36.804,23.987
-1.015,2.937,0.496,-168.884,-20.508,30.518
-1.019,2.682,0.138,-142.944,-7.568,31.616
-0.845,2.714,0.103,-110.168,-6.226,35.400
-0.534,2.363,0.163,-41.199,-3.113,11.780
-0.199,2.187,0.255,29.114,-1.221,-4.089
-0.072,1.832,0.208,60.852,7.751,-17.944
-0.109,1.456,0.041,59.631,23.743,-31.494
-0.184,1.290,0.008,35.400,31.677,-29.785
-0.261,1.221,0.055,5.676,31.616,-20.630
-0.323,1.156,0.052,-11.597,30.945,-13.611
-0.351,1.052,0.042,-18.982,27.649,-10.010
-0.355,0.987,-0.004,-15.991,24.963,-7.812
-0.304,0.969,-0.060,-10.315,24.048,-4.211
-0.240,0.909,-0.115,-7.263,23.499,-1.099
-0.177,0.827,-0.112,-7.080,20.752,1.038
-0.124,0.707,-0.140,-8.972,18.311,0.427
-0.083,0.672,-0.130,-12.939,13.123,1.221
-0.066,0.636,-0.096,-10.803,6.226,1.587
-0.078,0.532,-0.051,-4.211,0.671,-1.465
-0.106,0.447,-0.052,0.427,-0.854,-1.343
-0.142,0.415,-0.057,2.747,-2.808,0.305
-0.187,0.372,-0.089,4.761,-3.662,0.061
-0.197,0.361,-0.105,2.991,-3.540,0.183
-0.202,0.389,-0.086,-0.854,-4.822,1.953
-0.212,0.432,-0.053,-4.272,-7.446,4.395
-0.217,0.494,-0.029,-7.629,-9.766,6.409
-0.202,0.593,-0.009,-11.597,-11.108,8.606
-0.196,0.687,-0.000,-12.634,-13.184,9.705
-0.202,0.736,-0.030,-9.338,-15.076,8.911
-0.213,0.752,-0.056,-5.493,-15.442,7.019
-0.232,0.785,-0.075,-7.568,-15.198,6.287
-0.257,0.823,-0.102,-13.489,-12.817,5.493
-0.287,0.885,-0.148,-23.132,-9.155,5.554
-0.303,0.978,-0.175,-33.691,-5.676,6.409
-0.293,1.098,-0.136,-39.063,-4.028,8.301
-0.271,1.167,-0.075,-36.194,-3.479,8.850
-0.266,1.194,-0.068,-28.015,-0.732,8.484
-0.274,1.186,-0.089,-17.517,2.930,7.935
-0.276,1.166,-0.078,-7.446,6.104,7.935
-0.282,1.118,-0.115,-0.916,9.766,8.362
-0.271,1.058,-0.127,3.662,11.841,7.690
-0.242,1.026,-0.121,6.653,11.230,7.385
-0.219,0.977,-0.110,9.094,12.024,5.798
-0.207,0.925,-0.075,10.254,11.719,3.662
-0.207,0.906,-0.058,9.705,10.803,2.686
-0.219,0.863,-0.052,9.277,8.911,1.221
-0.223,0.884,-0.038,4.883,6.958,1.587
-0.218,0.924,-0.011,1.038,4.761,2.563
-0.205,0.959,0.012,0.793,2.441,2.930
-0.203,0.986,0.026,2.380,0.977,3.174
-0.203,1.003,0.017,3.906,1.282,3.235
-0.468,2.120,0.439,84.045,46.265,11.902
-0.654,2.107,0.371,105.530,34.729,-7.507
-0.677,2.181,0.330,115.295,15.747,-20.020
-0.552,2.380,0.210,117.371,-0.305,-27.161
-0.270,2.603,-0.014,111.084,0.305,-38.330
-0.204,2.818,-0.229,76.416,14.404,-34.363
-0.326,2.995,-0.415,20.264,34.424,-13.855
-0.566,3.174,-0.574,-31.006,37.354,7.141
-0.746,3.234,-0.421,-62.378,10.010,15.259
-0.847,3.144,-0.262,-67.444,-25.330,5.493
-0.873,2.948,-0.281,-45.898,-43.518,-4.883
-0.851,2.516,-0.297,-13.672,-44.128,-16.479
-0.750,2.070,-0.479,9.888,-35.522,-21.606
-0.624,1.786,-0.668,24.170,-27.527,-16.541
-0.451,1.438,-0.717,38.513,-28.259,-14.893
-0.263,1.161,-0.579,50.598,-32.410,-14.282
-0.136,0.769,-0.417,57.983,-31.372,-17.761
-0.086,0.356,-0.315,59.021,-27.649,-21.240
-0.055,-0.056,-0.259,59.875,-25.940,-23.743
0.019,-0.376,-0.173,64.697,-26.611,-23.987
0.083,-0.560,-0.181,65.613,-22.217,-23.315
0.101,-0.677,-0.277,56.946,-15.076,-19.409
0.044,-0.580,-0.435,39.917,-10.132,-14.709
-0.058,-0.618,-0.663,14.587,-11.047,-12.939
-0.154,-0.260,-0.801,-10.742,-22.644,-0.854
-0.259,-0.057,-0.869,-25.696,-38.696,5.066
-0.315,0.060,-0.627,-36.987,-61.890,5.981
-0.309,0.151,-0.401,-47.302,-72.144,9.888
-0.281,0.258,-0.224,-51.025,-68.359,16.174
-0.265,0.263,-0.114,-44.006,-57.007,18.188
-0.263,0.223,-0.012,-30.945,-43.518,16.663
-0.268,0.131,0.106,-15.381,-31.372,13.062
-0.276,0.011,0.196,2.136,-21.423,10.132
-0.300,-0.096,0.230,17.639,-11.230,8.423
-0.297,-0.174,0.235,25.085,-2.625,8.667
-0.251,-0.205,0.239,25.452,2.258,10.803
-0.193,-0.208,0.224,20.996,3.235,14.282
-0.112,-0.161,0.202,11.536,3.540,18.555
-0.027,-0.100,0.152,0.916,4.211,21.240
0.005,-0.010,0.113,-9.216,5.371,22.156
0.027,0.005,0.048,-15.625,6.714,21.973
0.054,0.020,-0.043,-20.569,8.606,21.057
0.076,0.020,-0.129,-22.705,11.108,20.325
0.086,-0.016,-0.168,-22.339,11.963,19.470
0.084,-0.050,-0.167,-20.813,10.620,18.677
0.082,-0.057,-0.125,-18.250,7.568,18.372
0.051,-0.032,-0.068,-13.184,2.625,18.616
-0.010,0.026,-0.052,-5.493,-0.183,18.921
-0.050,0.072,-0.074,3.418,0.305,19.165
-0.041,0.148,-0.066,11.475,-0.610,19.409
0.019,0.294,-0.066,23.376,-5.005,18.738
-0.060,0.342,-0.238,42.175,-10.132,13.489
-0.179,0.329,-0.359,62.927,-13.855,5.371
-0.405,0.485,-0.748,64.270,-7.690,3.174
-0.554,0.645,-0.770,58.289,-9.583,6.531
-0.423,1.072,-0.259,51.880,-33.447,19.592
-0.207,1.488,0.486,63.354,-64.514,32.593
-0.142,1.795,0.852,83.313,-78.491,41.077
-0.302,1.766,0.535,90.149,-54.260,41.016
-0.294,1.788,0.273,58.716,-18.982,45.532
-0.335,2.044,0.083,-1.648,10.437,56.824
-0.704,1.950,-0.332,-61.340,27.283,60.791
-1.195,1.826,-0.864,-125.610,24.414,66.284
-1.352,2.058,-0.808,-199.036,12.756,69.336
-0.945,2.361,-0.267,-244.995,-1.953,68.054
-0.727,2.684,0.098,-219.482,5.859,69.092
-0.864,3.057,0.048,-177.979,15.686,83.862
-0.826,3.332,-0.294,-100.098,29.297,65.430
-0.642,2.887,-0.461,-6.226,28.748,19.470
-0.368,2.415,-0.405,65.796,0.610,-22.888
-0.090,1.978,-0.318,91.248,-15.015,-39.917
0.039,1.570,-0.275,99.731,-8.057,-51.697
-0.039,1.280,-0.292,92.285,11.475,-51.880
-0.140,1.233,-0.300,62.805,24.902,-34.058
-0.196,1.186,-0.144,21.606,21.851,-7.507
-0.265,1.049,-0.029,-5.554,13.428,8.972
-0.375,0.961,0.018,-19.409,6.714,19.348
-0.460,0.874,-0.030,-23.621,-1.465,18.372
-0.494,0.866,-0.104,-26.672,-11.047,17.761
-0.453,0.920,-0.192,-26.978,-22.705,18.555
-0.402,0.998,-0.255,-16.724,-36.743,18.372
-0.349,1.064,-0.284,-4.150,-45.593,16.113
-0.301,1.058,-0.281,3.052,-47.119,13.733
-0.274,1.014,-0.242,3.845,-41.321,13.855
-0.267,0.963,-0.189,1.282,-30.518,16.907
-0.273,0.901,-0.145,-1.038,-18.860,19.653
-0.289,0.812,-0.094,-3.113,-9.338,19.958
-0.301,0.724,-0.064,-2.869,-3.113,17.944
-0.318,0.667,-0.030,0.854,-0.305,13.794
-0.323,0.588,-0.032,6.409,1.465,6.287
-0.328,0.563,-0.054,7.996,3.174,0.183
-0.305,0.536,-0.109,7.507,5.310,-3.479
-0.265,0.511,-0.171,5.554,6.226,-5.798
-0.219,0.521,-0.237,1.892,4.883,-5.798
-0.181,0.575,-0.274,-2.441,1.160,-3.662
-0.170,0.646,-0.255,-5.188,-4.028,-0.671
-0.177,0.734,-0.223,-6.592,-6.470,2.625
-0.197,0.807,-0.205,-9.155,-5.188,6.042
-0.226,0.857,-0.182,-12.573,-1.770,7.751
-0.249,0.885,-0.176,-16.663,3.235,8.118
-0.247,0.902,-0.177,-19.531,7.446,7.690
-0.252,0.912,-0.185,-20.081,8.606,6.714
-0.256,0.936,-0.211,-18.311,8.606,5.798
-0.261,0.948,-0.228,-13.000,7.385,4.333
-0.260,0.965,-0.223,-6.836,6.165,2.991
-0.264,0.955,-0.217,-0.977,5.371,1.709
-0.270,0.934,-0.241,2.563,5.859,0.488
-0.274,0.923,-0.262,4.089,6.409,0.061
-0.283,0.899,-0.271,4.456,6.165,-0.427
-0.308,0.875,-0.288,2.197,7.324,-0.366
-0.313,0.891,-0.268,-3.540,9.521,0.854
-0.300,0.918,-0.212,-7.690,9.033,2.136
-0.280,0.943,-0.163,-8.789,7.446,2.380
-0.295,0.959,-0.174,-7.996,5.798,2.075
-0.305,0.983,-0.205,-6.836,4.761,1.587
-0.272,1.018,-0.205,-7.507,4.578,0.916
-0.234,1.023,-0.205,-7.080,3.723,-0.549
-0.227,1.016,-0.245,-10.315,3.540,-2.075
-0.231,0.995,-0.274,-15.198,6.531,-2.930
-0.229,2.074,0.516,145.081,39.307,23.865
-0.380,2.043,0.753,137.207,44.617,25.940
-0.276,2.273,0.907,103.821,67.627,24.902
-0.233,2.594,0.652,90.393,86.182,12.756
-0.448,3.042,-0.194,95.154,102.478,-1.099
-0.496,3.392,-1.088,86.792,119.019,-5.920
-0.361,3.464,-0.701,56.213,96.375,-7.019
-0.294,3.436,-0.089,26.794,50.781,-14.771
-0.464,3.094,-0.090,13.611,33.997,-28.137
-0.627,2.759,-0.255,4.395,28.748,-27.954
-0.667,2.724,-0.263,-7.202,11.536,-8.972
-0.710,2.512,-0.426,0.549,-10.742,-3.784
-0.665,2.119,-0.676,26.611,-24.414,-14.404
-0.487,1.807,-0.669,51.331,-41.443,-22.278
-0.318,1.428,-0.530,76.111,-53.772,-29.968
-0.295,1.120,-0.516,91.125,-51.880,-33.752
-0.347,0.805,-0.523,92.346,-38.574,-33.386
-0.381,0.450,-0.414,83.374,-25.452,-31.921
-0.411,0.065,-0.316,70.862,-14.648,-28.809
-0.375,-0.287,-0.220,55.664,-2.991,-24.841
-0.326,-0.566,-0.107,43.396,6.470,-20.508
-0.291,-0.765,-0.083,32.593,14.648,-14.648
-0.282,-0.789,-0.135,21.667,20.325,-8.118
-0.253,-0.632,-0.195,12.939,19.104,-1.160
-0.215,-0.406,-0.289,0.916,15.686,1.282
-0.197,-0.386,-0.388,-11.108,6.897,-2.197
-0.193,-0.134,-0.377,-20.325,-9.766,0.061
-0.185,-0.033,-0.374,-39.429,-25.391,0.244
-0.158,0.073,-0.358,-63.110,-36.682,-2.014
-0.144,0.130,-0.293,-79.773,-47.241,-1.953
-0.115,0.216,-0.185,-89.355,-54.810,1.465
-0.097,0.205,-0.091,-92.651,-53.528,5.066
-0.080,0.143,-0.017,-90.454,-45.898,8.606
-0.084,0.088,0.023,-81.238,-35.339,11.353
-0.079,0.081,-0.011,-67.932,-22.461,13.855
-0.094,0.051,0.022,-51.880,-13.977,13.916
-0.096,0.029,0.026,-34.851,-8.362,10.254
-0.083,0.001,0.060,-19.653,-5.554,7.202
-0.062,-0.005,0.109,-7.812,-3.662,6.653
-0.040,-0.012,0.113,1.892,-0.793,7.568
-0.016,-0.002,0.096,6.958,2.258,9.644
0.009,0.032,0.072,8.118,5.432,13.489
0.029,0.065,0.032,7.812,8.362,16.968
0.031,0.084,-0.037,6.836,11.841,19.348
0.042,0.084,-0.124,7.202,15.259,19.653
0.057,0.100,-0.179,8.850,15.686,19.592
0.036,0.056,-0.176,11.292,11.841,15.808
0.008,0.037,-0.156,10.803,8.606,13.428
-0.041,0.065,-0.130,13.184,2.991,12.329
-0.072,0.181,-0.061,25.635,-5.859,11.536
-0.115,0.303,0.017,51.636,-15.381,10.193
-0.184,0.470,-0.022,88.440,-22.095,7.690
-0.244,0.602,-0.255,129.150,-24.841,5.493
-0.276,0.663,-0.189,153.992,-34.180,4.944
-0.309,0.652,-0.059,143.616,-42.664,4.578
-0.431,0.948,-0.025,97.229,-36.560,11.475
-0.372,1.269,0.017,61.768,-21.729,22.583
-0.260,1.782,0.274,39.429,-21.240,33.691
-0.244,2.194,0.405,32.471,-24.841,40.894
-0.214,2.356,0.506,18.066,-18.494,39.124
-0.338,2.503,0.315,-14.221,2.869,37.720
-0.752,2.348,-0.077,-53.711,18.127,38.635
-0.799,2.273,-0.427,-111.328,23.071,40.649
-0.567,2.394,-0.455,-157.471,20.569,42.297
-0.583,2.301,-0.367,-150.391,4.578,32.166
-0.660,2.298,-0.214,-119.812,-12.329,26.672
-0.630,2.507,-0.061,-80.139,-14.526,17.883
-0.546,2.688,0.094,-21.973,-13.550,1.404
-0.455,2.580,0.233,33.020,-19.470,-19.287
-0.378,2.315,0.331,62.378,-20.630,-33.142
-0.320,2.019,0.399,59.570,-7.019,-33.081
-0.315,1.773,0.396,36.987,16.418,-20.142
-0.325,1.524,0.361,13.367,37.598,-5.798
-0.325,1.317,0.314,-2.441,49.500,3.723
-0.322,1.147,0.242,-7.080,54.504,7.812
-0.302,0.989,0.166,-4.211,55.176,6.775
-0.260,0.923,0.067,-4.211,54.993,5.859
-0.202,0.891,-0.066,-6.958,54.749,6.958
-0.159,0.889,-0.155,-9.277,50.049,10.437
-0.110,0.905,-0.224,-11.780,42.542,13.794
-0.075,0.891,-0.266,-12.878,33.997,14.526
-0.041,0.859,-0.292,-13.123,23.621,14.587
-0.034,0.799,-0.281,-12.695,11.719,14.587
-0.043,0.739,-0.262,-12.695,0.427,14.648
-0.089,0.669,-0.268,-10.803,-7.141,13.855
-0.138,0.611,-0.276,-8.789,-14.771,13.184
-0.191,0.586,-0.220,-7.568,-23.743,13.428
-0.220,0.594,-0.150,-7.935,-29.480,13.977
-0.234,0.623,-0.107,-8.057,-31.311,14.404
-0.248,0.645,-0.054,-7.690,-31.433,12.634
-0.260,0.641,-0.022,-7.080,-29.297,8.362
-0.251,0.657,-0.011,-6.958,-25.146,5.127
-0.229,0.719,-0.007,-5.066,-20.630,4.578
-0.216,0.741,-0.016,-0.488,-16.052,3.418
-0.209,0.762,-0.034,3.235,-11.780,3.357
-0.203,0.807,-0.066,4.700,-8.240,5.432
-0.198,0.842,-0.120,4.028,-4.150,7.263
-0.207,0.872,-0.174,-0.732,0.427,8.667
-0.232,0.910,-0.204,-10.193,4.395,11.047
-0.266,0.941,-0.210,-23.926,5.920,13.855
-0.283,0.975,-0.192,-36.438,5.737,16.296
-0.283,1.004,-0.149,-42.053,4.395,17.273
-0.271,1.028,-0.110,-36.438,3.052,16.113
-0.240,1.028,-0.058,-22.522,1.953,12.939
-0.201,1.071,-0.047,-7.629,2.869,9.827
-0.172,1.069,-0.028,8.423,3.906,4.944
-0.149,1.060,-0.086,20.874,5.554,1.221
-0.144,1.048,-0.102,26.733,5.249,-0.793
-0.167,1.006,-0.159,26.550,6.348,-2.075
-0.194,0.998,-0.203,20.264,7.812,-1.648
-0.210,0.977,-0.162,14.709,6.897,0.488
-0.225,0.937,-0.092,10.681,4.333,3.296
-0.238,0.902,-0.039,6.836,2.686,6.409
-0.251,0.879,-0.012,5.066,1.221,9.033
-0.258,0.879,-0.018,3.784,0.061,10.986
-0.254,0.888,-0.033,4.639,-1.465,11.841
-0.242,0.886,-0.058,7.568,-3.296,10.925
-0.223,0.884,-0.085,9.521,-4.578,10.010
-0.203,0.883,-0.106,8.545,-5.371,9.460
-0.476,1.799,0.885,75.012,7.690,15.564
