aX,aY,aZ,gX,gY,gZ
-0.122,0.901,-0.387,-14.893,-31.128,20.020
-0.069,0.898,-0.438,3.235,-27.039,23.499
-0.066,0.899,-0.477,19.897,-22.278,25.208
-0.114,0.950,-0.484,28.931,-17.578,23.621
-0.170,1.003,-0.455,31.860,-11.353,19.226
-0.225,1.036,-0.370,29.053,-8.423,12.146
-0.299,1.046,-0.260,23.315,-9.460,3.723
-0.374,1.025,-0.166,18.066,-11.841,-3.052
-0.376,0.996,-0.118,13.489,-12.817,-7.507
-0.365,0.969,-0.097,9.949,-14.709,-9.888
-0.320,0.954,-0.093,8.667,-16.418,-9.216
-0.264,0.931,-0.110,8.911,-15.930,-6.653
-0.204,0.912,-0.154,9.888,-14.404,-4.211
-0.159,0.909,-0.180,9.644,-14.465,-2.319
-0.117,0.927,-0.184,6.958,-14.038,-0.671
-0.076,0.963,-0.183,4.639,-11.597,0.305
-0.053,0.994,-0.177,5.005,-7.996,0.427
-0.050,1.014,-0.165,8.240,-4.150,0.305
-0.064,1.006,-0.141,13.733,-0.122,0.244
-0.081,0.987,-0.121,19.714,4.883,0.305
-0.114,0.959,-0.112,24.353,10.925,0.977
-0.135,0.943,-0.110,27.710,17.273,1.892
-0.147,0.919,-0.111,30.457,23.560,3.052
-0.142,0.909,-0.120,31.677,27.954,4.761
-0.133,0.904,-0.133,32.532,30.396,6.897
-0.120,0.900,-0.157,33.936,31.860,8.850
-0.121,0.904,-0.176,33.875,31.799,10.498
-0.121,0.907,-0.192,33.875,31.616,11.108
-0.132,0.920,-0.195,32.593,30.212,11.475
-0.148,0.930,-0.185,30.762,28.442,12.390
-0.157,0.928,-0.172,28.809,26.123,13.550
-0.164,0.930,-0.114,24.719,21.301,15.991
-0.182,0.945,-0.056,19.592,14.465,19.653
-0.172,0.988,-0.014,17.822,9.155,22.705
-0.076,1.022,-0.253,14.771,5.371,25.513
-0.131,1.035,-0.662,9.399,8.423,27.771
-0.116,0.951,-0.737,1.343,6.042,27.527
-0.130,0.931,-0.685,-22.888,-4.211,28.442
-0.190,0.943,-0.479,-36.804,-7.935,26.978
-0.291,0.968,-0.321,-52.185,-6.836,22.644
-0.417,1.082,-0.243,-80.994,-7.141,20.386
-0.527,1.193,-0.168,-101.563,-7.202,16.907
-0.590,1.236,-0.185,-103.088,-3.235,11.108
-0.571,1.244,-0.298,-86.670,0.183,5.432
-0.494,1.158,-0.367,-51.636,1.038,2.075
-0.374,1.057,-0.390,-9.521,3.784,4.517
-0.276,0.942,-0.365,27.710,9.338,7.996
-0.202,0.858,-0.335,53.345,16.968,11.475
-0.171,0.821,-0.265,66.101,22.095,15.076
-0.186,0.804,-0.185,65.918,26.489,17.456
-0.187,0.807,-0.125,51.147,34.363,16.724
-0.220,0.844,-0.090,26.611,39.185,13.977
-0.270,0.923,-0.081,3.235,37.720,11.414
-0.308,0.987,-0.063,-13.367,35.156,8.057
-0.311,1.029,-0.064,-22.949,35.767,4.211
-0.287,1.039,-0.115,-24.963,38.574,1.648
-0.241,1.024,-0.182,-21.301,41.016,0.854
-0.218,0.991,-0.212,-12.756,39.307,1.892
-0.191,0.947,-0.230,-3.296,36.682,3.357
-0.177,0.925,-0.239,1.831,39.185,3.723
-0.181,0.902,-0.234,5.493,42.664,3.906
-0.214,0.888,-0.221,8.118,46.204,3.784
-0.230,0.840,-0.197,11.536,49.438,4.150
-0.262,0.788,-0.123,14.954,49.866,5.432
-0.260,0.755,-0.063,19.348,50.415,5.371
-0.248,0.747,-0.049,24.536,49.927,4.578
-0.233,0.741,-0.057,29.114,46.265,3.906
-0.207,0.751,-0.074,30.518,42.786,2.563
-0.184,0.754,-0.098,30.945,38.879,0.061
-0.189,0.757,-0.109,29.846,33.997,-2.808
-0.200,0.769,-0.088,25.696,29.785,-6.165
-0.212,0.795,-0.056,21.240,28.076,-10.437
-0.242,0.827,-0.027,17.395,28.442,-15.686
-0.297,0.841,-0.016,16.052,30.823,-21.851
-0.361,0.835,-0.034,18.494,34.668,-27.527
-0.416,0.830,-0.045,21.851,39.612,-32.227
-0.435,0.847,-0.052,23.254,44.922,-35.889
-0.420,0.874,-0.081,22.644,50.232,-38.025
-0.383,0.902,-0.157,20.630,54.321,-37.720
-0.344,0.912,-0.235,15.015,56.030,-33.447
-0.291,0.943,-0.279,3.784,58.228,-26.855
-0.252,1.021,-0.297,-10.864,62.439,-19.348
-0.247,1.084,-0.304,-22.583,65.796,-11.780
-0.244,1.111,-0.286,-32.837,67.627,-4.700
-0.215,1.098,-0.239,-42.603,70.068,2.136
-0.183,1.063,-0.185,-48.706,72.510,9.766
-0.140,1.023,-0.159,-47.729,77.759,16.113
-0.101,0.978,-0.167,-35.339,85.205,18.799
-0.084,0.964,-0.211,-11.414,92.163,17.334
-0.136,0.959,-0.223,14.282,96.680,12.817
-0.257,0.945,-0.225,26.794,95.520,7.263
-0.337,0.970,-0.233,15.503,87.036,1.648
-0.392,1.020,-0.249,-8.850,71.045,-3.113
-0.437,1.046,-0.298,-34.058,52.185,-5.737
-0.443,1.064,-0.343,-55.664,32.959,-4.028
-0.423,1.069,-0.370,-67.139,16.418,1.770
-0.365,1.054,-0.401,-67.505,5.066,10.742
-0.305,1.043,-0.432,-61.096,2.136,18.982
-0.254,1.054,-0.457,-49.927,8.362,23.926
-0.228,1.034,-0.466,-29.724,20.264,26.489
-0.671,1.262,-0.476,-69.824,-9.094,6.531
-0.530,1.217,-0.382,-103.821,-48.767,29.907
-0.388,1.141,-0.326,-100.769,-82.092,52.002
-0.265,1.137,-0.269,-89.966,-91.614,58.838
-0.243,1.108,-0.259,-70.984,-81.482,56.763
-0.185,1.073,-0.286,-28.381,-62.012,42.908
-0.059,1.064,-0.291,28.503,-40.894,21.973
0.060,0.950,-0.323,76.050,-24.231,2.686
0.020,0.982,-0.276,100.098,-12.512,-12.329
-0.028,0.976,-0.234,109.741,-1.404,-18.921
-0.066,0.966,-0.242,104.248,15.686,-20.081
-0.133,0.964,-0.252,84.229,29.053,-16.357
-0.218,0.957,-0.239,61.157,35.095,-10.193
-0.275,0.922,-0.200,46.021,38.635,-5.188
-0.304,0.894,-0.150,37.292,39.612,-2.136
-0.291,0.881,-0.123,31.250,36.743,0.366
-0.267,0.864,-0.105,28.809,27.039,1.892
-0.242,0.874,-0.097,28.076,13.550,1.587
-0.201,0.892,-0.094,28.809,3.235,-0.610
-0.163,0.928,-0.102,26.489,-2.441,-4.517
-0.138,0.954,-0.127,18.555,-5.554,-9.338
-0.124,0.993,-0.148,8.301,-6.714,-13.672
-0.118,1.004,-0.178,1.709,-6.836,-16.907
-0.146,0.982,-0.199,-1.709,-8.545,-19.470
-0.161,0.982,-0.179,-3.235,-10.620,-19.958
-0.177,0.980,-0.163,0.793,-9.216,-19.531
-0.186,0.969,-0.159,10.193,-4.761,-18.127
-0.179,0.951,-0.153,21.423,1.831,-16.174
-0.161,0.926,-0.148,31.860,8.240,-14.709
-0.144,0.918,-0.159,39.124,11.841,-13.611
-0.135,0.915,-0.174,44.067,12.817,-13.489
-0.121,0.901,-0.180,46.509,12.939,-14.587
-0.117,0.886,-0.188,44.983,11.658,-15.686
-0.121,0.870,-0.185,39.795,9.277,-16.357
-0.120,0.847,-0.177,31.738,6.897,-16.052
-0.115,0.840,-0.158,19.958,4.517,-14.343
-0.109,0.831,-0.142,7.568,2.441,-12.512
-0.102,0.826,-0.117,-2.930,0.793,-10.620
-0.094,0.823,-0.097,-9.094,0.305,-9.277
-0.081,0.828,-0.081,-9.827,1.709,-9.338
-0.069,0.847,-0.078,-5.249,3.845,-9.766
-0.056,0.868,-0.090,3.235,5.066,-9.583
-0.050,0.885,-0.109,13.916,5.127,-9.094
-0.056,0.884,-0.147,26.367,4.333,-7.996
-0.028,0.911,-0.191,35.461,2.869,-5.859
-0.037,0.929,-0.270,35.828,1.648,-3.540
-0.117,0.978,-0.442,31.616,9.949,-0.671
-0.155,1.032,-0.516,10.681,20.996,1.404
-0.231,1.109,-0.531,-24.292,20.447,2.686
-0.311,1.175,-0.485,-53.101,17.151,2.075
-0.431,1.188,-0.391,-70.984,19.592,-1.282
-0.541,1.174,-0.319,-83.130,23.682,-4.883
-0.590,1.159,-0.280,-79.590,25.940,-9.094
-0.594,1.106,-0.290,-56.030,26.672,-13.611
-0.552,1.066,-0.309,-20.386,26.184,-15.869
-0.490,1.028,-0.288,21.484,19.958,-15.808
-0.414,0.990,-0.300,64.941,10.071,-14.709
-0.346,0.954,-0.313,92.163,0.305,-11.353
-0.283,0.948,-0.247,93.628,-4.761,-4.578
-0.222,0.989,-0.195,70.007,-4.150,0.000
-0.172,1.064,-0.192,34.668,3.540,2.747
-0.163,1.131,-0.199,3.662,9.338,4.517
-0.182,1.164,-0.184,-17.944,10.254,7.202
-0.175,1.182,-0.176,-31.677,11.963,11.414
-0.200,1.190,-0.167,-35.767,13.428,16.174
-0.209,1.167,-0.171,-33.936,16.541,18.860
-0.216,1.113,-0.194,-26.794,22.644,19.592
-0.230,1.085,-0.214,-19.043,26.917,20.752
-0.240,1.064,-0.230,-10.742,31.311,20.630
-0.249,1.046,-0.233,-3.052,33.813,19.409
-0.267,1.032,-0.220,3.357,32.715,17.883
-0.283,0.998,-0.196,11.047,29.175,15.808
-0.294,0.946,-0.170,18.982,24.780,13.794
-0.292,0.901,-0.155,25.452,20.447,12.939
-0.283,0.866,-0.151,30.457,16.296,13.367
-0.271,0.837,-0.146,33.264,11.780,14.282
-0.259,0.814,-0.143,32.104,8.301,15.686
-0.245,0.792,-0.143,27.100,5.737,16.602
-0.236,0.786,-0.137,20.203,3.418,16.663
-0.231,0.779,-0.130,13.977,0.610,15.808
-0.224,0.779,-0.133,9.338,-1.465,14.587
-0.221,0.788,-0.140,7.263,-2.197,13.428
-0.213,0.797,-0.157,7.935,-1.953,12.268
-0.215,0.813,-0.177,10.864,-2.502,10.803
-0.233,0.835,-0.204,16.602,-3.235,8.240
-0.255,0.841,-0.230,24.536,-0.244,4.272
-0.256,0.831,-0.248,28.625,6.897,-0.305
-0.265,0.839,-0.224,23.376,13.306,-3.479
-0.282,0.841,-0.209,11.536,16.174,-5.310
-0.296,0.838,-0.163,-0.366,12.878,-4.883
-0.261,0.806,-0.105,-2.747,5.432,-2.869
-0.228,0.759,-0.051,5.310,-2.625,-1.099
-0.184,0.708,-0.015,19.958,-6.897,-0.183
-0.136,0.653,0.003,36.865,-7.507,-0.122
-0.116,0.634,0.053,51.147,-6.653,0.916
-0.076,0.665,0.081,62.744,-5.554,1.892
-0.023,0.742,0.080,69.092,-5.188,1.526
0.002,0.835,0.047,73.364,-5.676,1.099
0.004,0.920,-0.010,75.439,-6.470,0.977
-0.028,0.988,-0.085,72.327,-7.568,-0.732
-0.156,1.019,-0.246,63.477,-7.996,-3.479
-0.364,1.027,-0.437,50.293,-6.470,-6.592
-0.442,1.002,-0.528,29.785,3.906,-10.193
-0.394,1.060,-0.600,-10.254,15.930,-8.423
-0.382,1.154,-0.552,-72.510,5.859,4.639
-0.388,1.172,-0.410,-119.385,-16.907,21.057
-0.305,1.262,-0.394,-138.611,-38.513,37.048
-0.248,1.291,-0.454,-131.775,-52.917,51.147
-0.190,1.353,-0.523,-116.272,-52.795,53.894
-0.154,1.329,-0.492,-80.505,-44.434,50.049
-0.170,1.242,-0.366,-37.170,-39.429,42.969
-0.189,1.217,-0.232,-9.155,-39.612,33.997
-0.226,1.180,-0.144,10.803,-38.757,18.677
-0.253,1.116,-0.146,26.917,-33.691,1.221
-0.258,1.069,-0.172,28.931,-29.419,-7.385
-0.264,1.079,-0.179,18.005,-27.710,-8.362
-0.247,1.126,-0.192,6.470,-25.513,-5.737
-0.254,1.116,-0.218,3.967,-25.085,-3.357
-0.236,1.075,-0.262,6.348,-23.010,-0.610
-0.398,1.242,-0.776,-148.010,-28.809,75.012
-0.390,1.175,-0.571,-125.183,-20.630,68.787
-0.378,1.134,-0.400,-86.853,-16.907,56.763
-0.318,1.102,-0.282,-39.673,-14.709,42.847
-0.265,1.057,-0.166,14.526,-11.353,29.419
-0.240,1.012,-0.119,61.340,-7.446,17.456
-0.251,1.007,-0.107,92.224,-5.432,5.310
-0.252,1.001,-0.119,107.849,-3.845,-7.507
-0.254,1.006,-0.142,103.088,-2.747,-17.944
-0.270,1.042,-0.156,81.482,-4.822,-22.888
-0.309,1.039,-0.142,55.664,-10.010,-23.437
-0.324,0.975,-0.106,34.546,-12.573,-19.714
-0.319,0.931,-0.078,23.682,-9.399,-14.282
-0.283,0.875,-0.077,27.527,-6.836,-10.498
-0.227,0.846,-0.112,39.917,-6.714,-9.033
-0.181,0.845,-0.160,51.453,-7.629,-8.301
-0.151,0.852,-0.202,58.289,-7.935,-7.751
-0.121,0.876,-0.220,57.861,-6.653,-7.629
-0.112,0.905,-0.235,53.406,-4.761,-6.958
-0.136,0.931,-0.242,48.096,-5.676,-6.592
-0.174,0.946,-0.210,39.978,-10.315,-6.348
-0.204,0.956,-0.171,29.602,-14.038,-7.019
-0.208,0.949,-0.149,19.714,-13.000,-9.033
-0.208,0.952,-0.155,10.620,-8.118,-11.108
-0.193,0.924,-0.169,7.263,-0.977,-12.756
-0.187,0.884,-0.182,8.667,6.958,-12.939
-0.173,0.852,-0.182,10.437,13.000,-12.878
-0.159,0.856,-0.165,10.620,15.503,-13.123
-0.153,0.869,-0.144,10.315,16.663,-13.672
-0.138,0.886,-0.129,10.864,18.188,-14.832
-0.123,0.909,-0.130,12.329,18.372,-14.893
-0.126,0.927,-0.131,15.015,15.625,-13.611
-0.114,0.941,-0.131,19.409,13.489,-11.292
-0.095,0.952,-0.144,24.902,13.550,-8.545
-0.079,0.939,-0.127,30.212,14.526,-5.127
-0.069,0.916,-0.140,32.349,18.494,-1.953
-0.069,0.889,-0.141,30.884,22.339,0.183
-0.076,0.881,-0.127,25.757,24.780,1.709
-0.084,0.867,-0.130,20.508,26.062,1.648
-0.101,0.877,-0.153,15.015,26.123,1.343
-0.113,0.885,-0.197,13.062,26.611,0.854
-0.121,0.881,-0.265,15.808,28.076,0.427
-0.195,0.907,-0.351,19.592,27.954,-0.549
-0.233,0.953,-0.448,21.423,27.283,-0.916
-0.241,0.966,-0.598,16.968,24.719,-1.282
-0.323,0.993,-0.880,6.714,22.156,0.183
-0.414,1.007,-1.049,-9.216,17.700,4.395
-0.458,0.986,-0.937,-31.494,0.916,10.437
-0.468,0.980,-0.625,-50.598,-19.348,16.113
-0.502,0.989,-0.219,-59.814,-26.550,17.761
-0.563,1.015,0.096,-54.688,-17.883,13.245
-0.567,1.005,0.203,-36.011,0.610,1.343
-0.506,1.006,0.152,-16.174,17.883,-13.062
-0.379,0.999,0.062,-6.348,21.729,-23.926
-0.176,1.009,-0.025,0.854,19.104,-28.625
-0.090,1.015,-0.139,7.080,9.155,-24.475
-0.049,1.018,-0.282,8.362,-2.563,-13.550
-0.027,1.098,-0.375,-2.197,-10.254,-0.488
-0.058,1.155,-0.376,-18.127,-9.277,13.306
-0.123,1.158,-0.308,-31.982,0.000,22.461
-0.193,1.135,-0.215,-37.048,14.954,25.879
-0.252,1.105,-0.144,-34.241,28.931,23.987
-0.309,1.055,-0.109,-22.522,37.292,19.287
-0.363,0.987,-0.104,-4.822,40.222,14.160
-0.387,0.919,-0.126,12.329,40.039,10.254
-0.386,0.878,-0.180,23.926,37.048,8.606
-0.376,0.867,-0.212,28.198,32.654,8.667
-0.353,0.860,-0.242,28.015,25.085,10.742
-0.310,0.874,-0.305,24.658,16.602,14.221
-0.292,0.910,-0.336,18.677,8.850,17.578
-0.271,0.943,-0.323,10.742,2.014,18.921
-0.264,0.976,-0.291,3.296,-1.465,18.372
-0.263,0.982,-0.256,0.610,-2.136,16.113
-0.260,0.958,-0.219,1.953,-1.160,12.817
-0.246,0.924,-0.182,6.165,0.977,10.254
-0.229,0.889,-0.161,12.695,4.028,9.155
-0.215,0.856,-0.164,17.761,6.775,9.644
-0.206,0.842,-0.179,17.517,7.812,11.475
-0.194,0.850,-0.182,12.817,7.629,13.123
-0.192,0.861,-0.179,8.972,8.606,13.306
-0.197,0.877,-0.193,7.690,11.841,12.085
-0.223,0.890,-0.198,7.996,15.442,9.644
-0.247,0.893,-0.174,7.874,18.555,6.226
-0.261,0.906,-0.130,6.592,21.423,3.174
-0.263,0.912,-0.104,5.066,21.179,1.160
-0.268,0.922,-0.093,4.456,17.090,0.671
-0.274,0.929,-0.103,6.287,12.207,1.099
-0.266,0.927,-0.115,11.963,9.155,1.160
-0.255,0.932,-0.112,16.113,7.019,0.671
-0.255,0.917,-0.094,18.921,4.944,-0.427
-0.246,0.908,-0.076,20.203,3.418,-2.075
-0.244,0.898,-0.072,23.376,3.174,-3.113
-0.241,0.882,-0.070,30.884,4.211,-4.089
-0.245,0.859,-0.059,41.199,5.615,-4.700
-0.248,0.832,-0.037,51.331,6.287,-5.188
-0.234,0.812,-0.020,60.730,5.859,-5.310
-0.193,0.793,-0.016,68.970,3.845,-4.761
-0.165,0.790,-0.050,77.148,2.563,-2.625
-0.159,0.763,-0.155,86.243,2.136,0.671
-0.314,0.832,-0.280,91.614,3.052,2.441
-0.361,0.910,-0.356,82.764,9.094,5.859
-0.345,0.976,-0.404,56.091,13.306,11.658
-0.342,1.071,-0.426,9.338,7.751,20.325
-0.371,1.134,-0.422,-46.936,-3.540,33.508
-0.355,1.149,-0.390,-92.957,-9.766,47.729
-0.274,1.133,-0.404,-111.450,-15.015,53.894
-0.203,1.189,-0.455,-105.408,-19.409,47.791
-0.197,1.164,-0.501,-78.186,-19.531,36.438
-0.192,1.095,-0.483,-44.006,-13.794,25.085
-0.204,1.055,-0.417,-19.104,-7.385,15.808
-0.217,1.032,-0.364,-2.563,-5.249,8.789
-0.270,1.031,-0.297,5.676,-11.047,5.798
-0.296,1.042,-0.247,10.864,-16.235,5.798
-0.350,1.023,-0.224,17.334,-16.724,7.507
-0.403,0.979,-0.191,22.583,-15.198,9.277
-0.399,0.960,-0.166,26.733,-11.719,9.521
-0.377,0.940,-0.162,32.471,-8.545,5.920
-0.361,0.904,-0.197,37.170,-7.874,-0.183
-0.333,0.896,-0.247,33.630,-9.583,-3.845
-0.605,1.108,-0.877,-77.026,-11.230,-8.850
-0.564,1.231,-0.692,-78.796,-12.695,-10.864
-0.498,1.385,-0.376,-66.040,-10.986,-9.277
-0.421,1.438,-0.153,-43.518,-3.540,-10.193
-0.423,1.389,-0.120,-18.250,13.855,-10.620
-0.433,1.319,-0.202,-1.099,32.288,-7.019
-0.385,1.278,-0.315,7.507,45.227,-2.319
-0.305,1.259,-0.365,12.329,52.979,1.770
-0.263,1.231,-0.403,16.968,57.190,5.920
-0.257,1.145,-0.402,21.240,57.129,9.888
-0.249,1.071,-0.357,18.982,52.429,14.709
-0.253,0.989,-0.305,11.536,45.410,17.273
-0.249,0.933,-0.261,-2.014,36.621,15.869
-0.167,0.944,-0.160,-16.541,27.893,12.634
-0.170,0.925,-0.111,-20.874,23.926,7.263
-0.250,0.825,-0.111,-18.250,22.156,1.953
-0.264,0.745,-0.125,-19.714,17.944,0.977
-0.290,0.706,-0.172,-27.466,14.404,4.272
-0.311,0.713,-0.242,-40.649,12.817,8.423
-0.338,0.747,-0.314,-56.641,10.254,11.963
-0.346,0.804,-0.376,-71.655,7.568,14.221
-0.328,0.875,-0.391,-79.102,5.615,14.465
-0.301,0.915,-0.385,-76.050,1.160,12.939
-0.262,0.929,-0.381,-65.735,-4.578,11.841
-0.251,0.913,-0.352,-50.659,-9.338,11.841
-0.233,0.879,-0.366,-34.668,-13.000,12.268
-0.215,0.813,-0.365,-18.799,-14.221,11.658
-0.218,0.748,-0.350,-5.432,-15.564,11.780
-0.229,0.686,-0.326,3.479,-15.320,12.085
-0.238,0.652,-0.322,5.554,-14.038,11.963
-0.251,0.635,-0.352,1.587,-10.864,11.841
-0.256,0.644,-0.374,-6.409,-7.935,11.292
-0.265,0.682,-0.393,-17.273,-7.690,10.071
-0.272,0.763,-0.421,-27.710,-9.033,8.850
-0.284,0.820,-0.432,-31.921,-10.803,7.568
-0.302,0.864,-0.434,-30.701,-12.695,6.226
-0.306,0.882,-0.446,-24.658,-15.259,5.676
-0.318,0.863,-0.447,-12.512,-20.020,6.226
-0.319,0.815,-0.437,1.831,-26.001,7.507
-0.332,0.762,-0.417,14.771,-31.128,9.705
-0.333,0.730,-0.402,25.391,-34.851,13.123
-0.317,0.724,-0.383,35.217,-35.583,17.090
-0.292,0.731,-0.362,48.340,-31.494,20.508
-0.256,0.762,-0.364,67.566,-22.827,23.499
-0.211,0.804,-0.409,85.144,-13.855,26.184
-0.169,0.863,-0.437,92.224,-9.399,28.259
-0.172,0.903,-0.480,87.524,-10.803,29.236
-0.202,0.908,-0.555,72.449,-13.367,29.663
-0.245,0.896,-0.620,48.279,-15.930,31.128
-0.332,0.863,-0.660,21.118,-19.470,33.020
-0.447,0.867,-0.656,-6.836,-23.926,34.790
-0.498,0.973,-0.623,-34.851,-27.710,34.851
-0.410,1.199,-0.540,-66.284,-29.785,29.114
-0.278,1.389,-0.500,-100.769,-34.912,14.893
-0.268,1.458,-0.550,-122.253,-39.490,-2.563
-0.372,1.352,-0.483,-125.488,-45.044,-17.761
-0.376,1.296,-0.323,-112.000,-45.532,-21.606
-0.273,1.327,-0.163,-75.623,-30.823,-12.207
-0.197,1.380,-0.056,-15.381,-5.432,1.892
-0.186,1.238,-0.018,53.040,15.320,5.249
-0.194,1.074,-0.031,103.760,27.100,7.507
-0.214,0.974,-0.090,128.296,32.898,13.428
-0.217,0.938,-0.137,128.906,34.485,21.606
-0.134,0.914,-0.182,113.342,32.776,28.259
-0.139,0.934,-0.243,84.900,27.283,34.607
-0.049,0.928,-0.296,52.185,20.325,40.100
-0.080,0.959,-0.306,32.288,13.000,43.884
-0.030,0.908,-0.339,24.902,10.315,40.466
-0.042,0.939,-0.322,17.273,4.456,35.828
-0.070,0.948,-0.373,11.353,5.432,26.978
-0.081,0.934,-0.391,4.456,1.953,17.944
-0.142,0.898,-0.409,-2.380,0.183,10.864
-0.198,0.847,-0.429,-7.996,1.465,6.531
-0.222,0.834,-0.422,-17.761,0.183,7.507
-0.252,0.847,-0.375,-25.146,-1.770,10.620
-0.296,0.865,-0.337,-27.832,-4.456,14.526
-0.324,0.906,-0.333,-27.771,-7.263,18.433
-0.341,0.939,-0.318,-24.963,-10.559,20.203
-0.341,0.953,-0.284,-20.020,-12.512,18.616
-0.332,0.944,-0.271,-15.808,-11.230,14.709
-0.321,0.900,-0.248,-10.803,-9.521,11.719
-0.322,0.843,-0.238,-5.371,-8.850,11.230
-0.337,0.778,-0.262,-1.526,-7.019,12.146
-0.353,0.743,-0.306,-2.625,-3.906,12.817
-0.348,0.743,-0.355,-6.470,0.854,13.123
-0.357,0.757,-0.380,-12.512,4.944,13.062
-0.351,0.789,-0.386,-18.555,7.141,11.780
-0.342,0.805,-0.372,-17.456,8.545,10.315
-0.353,0.782,-0.344,-11.597,8.484,7.629
-0.366,0.771,-0.317,-13.000,8.240,3.418
-0.382,0.766,-0.346,-25.452,12.146,-4.761
-0.396,0.735,-0.414,-45.715,18.250,-14.832
-0.361,0.763,-0.512,-69.824,20.264,-21.545
-0.326,0.755,-0.598,-82.520,17.395,-26.184
-0.296,0.813,-0.607,-73.181,13.306,-23.193
-0.236,0.845,-0.600,-45.166,15.076,-16.602
-0.215,0.862,-0.658,-15.442,24.963,-10.071
-0.245,0.815,-0.713,7.324,36.377,-3.967
-0.180,0.859,-0.656,13.794,37.170,5.310
-0.120,0.870,-0.536,15.381,31.860,12.939
-0.102,0.859,-0.425,23.743,30.640,17.883
-0.119,0.846,-0.365,33.875,34.241,22.400
-0.168,0.860,-0.352,34.119,38.086,24.597
-0.220,0.906,-0.398,17.700,39.795,22.461
-0.274,0.973,-0.427,-8.545,36.743,16.235
-0.352,1.016,-0.381,-36.560,28.198,9.155
-0.417,1.062,-0.232,-61.401,16.541,2.563
-0.401,1.149,-0.040,-75.928,6.470,-2.136
-0.388,1.182,0.010,-72.510,6.226,-7.568
-0.384,1.195,-0.118,-53.894,15.625,-12.329
-0.365,1.130,-0.303,-30.945,24.048,-11.536
-0.228,1.138,-0.396,-11.414,24.902,0.793
-0.120,1.169,-0.427,7.751,25.391,14.648
-0.046,1.121,-0.453,27.100,29.114,20.691
-0.025,1.039,-0.453,42.786,32.959,22.522
-0.043,0.959,-0.434,52.307,33.752,23.560
-0.084,0.907,-0.367,50.842,30.884,25.391
-0.133,0.879,-0.273,41.077,26.489,26.062
-0.173,0.857,-0.208,28.748,23.071,24.658
-0.238,1.611,-1.285,-122.986,4.883,2.014
-0.334,1.716,-1.158,-143.372,-7.935,8.057
-0.280,1.471,-0.942,-95.581,-16.174,5.554
-0.094,1.399,-0.946,-42.603,-15.930,15.808
-0.027,1.274,-0.913,4.761,-20.935,16.846
-0.026,1.107,-0.791,48.035,-34.485,10.132
-0.062,0.948,-0.730,80.627,-47.363,4.333
-0.158,0.807,-0.692,109.985,-57.251,2.869
-0.275,0.728,-0.582,131.897,-63.721,6.714
-0.365,0.708,-0.406,137.939,-60.974,15.625
-0.435,0.651,-0.325,130.249,-46.692,24.597
-0.470,0.614,-0.313,111.572,-33.691,33.508
-0.441,0.597,-0.294,85.510,-31.006,40.588
-0.367,0.635,-0.327,57.922,-34.058,40.710
-0.310,0.644,-0.419,33.447,-38.940,31.738
-0.296,0.618,-0.470,9.216,-47.180,18.677
-0.293,0.630,-0.476,-16.907,-53.345,8.057
-0.275,0.704,-0.432,-43.579,-56.091,1.099
-0.260,0.798,-0.415,-63.049,-57.556,-3.784
-0.269,0.843,-0.431,-66.772,-57.678,-8.911
-0.302,0.860,-0.438,-57.495,-54.810,-11.353
-0.321,0.883,-0.474,-44.189,-48.157,-8.972
-0.306,0.896,-0.511,-27.344,-39.429,-3.845
-0.294,0.908,-0.509,-7.935,-31.189,2.136
-0.277,0.903,-0.487,7.080,-26.428,7.751
-0.264,0.876,-0.469,17.395,-23.743,11.475
-0.235,0.816,-0.446,26.001,-20.752,11.963
-0.211,0.779,-0.451,27.588,-13.733,10.437
-0.184,0.748,-0.452,24.536,-6.592,7.690
-0.153,0.746,-0.449,18.188,-1.770,4.761
-0.130,0.774,-0.432,8.850,0.671,1.953
-0.113,0.807,-0.439,-0.061,2.441,-0.977
-0.095,0.853,-0.442,-5.493,4.089,-3.601
-0.089,0.888,-0.428,-6.348,3.235,-6.042
-0.114,0.890,-0.402,-3.357,0.122,-7.812
-0.157,0.873,-0.391,0.122,-2.441,-7.690
-0.211,0.843,-0.398,5.371,-3.540,-6.470
-0.239,0.799,-0.421,11.841,-3.357,-3.357
-0.234,0.806,-0.438,16.541,-3.113,2.075
-0.221,0.825,-0.444,22.278,-4.089,8.789
-0.198,0.833,-0.447,30.151,-5.676,12.878
-0.185,0.834,-0.434,34.058,-7.080,15.076
-0.185,0.857,-0.441,30.029,-7.446,15.442
-0.179,0.891,-0.434,20.630,-6.836,13.855
-0.176,0.931,-0.416,11.414,-6.653,11.169
-0.187,0.954,-0.397,4.517,-6.775,8.240
-0.208,0.964,-0.396,-0.305,-6.348,5.554
-0.224,0.961,-0.407,-3.174,-5.066,3.540
-0.233,0.954,-0.433,-3.540,-3.967,2.563
-0.239,0.943,-0.446,-1.953,-3.784,2.808
-0.239,0.921,-0.447,1.221,-4.456,3.967
-0.235,0.901,-0.437,4.761,-5.127,5.249
-0.224,0.886,-0.417,7.568,-5.310,6.653
-0.210,0.880,-0.401,8.545,-4.456,7.507
-0.195,0.877,-0.386,7.996,-2.808,7.446
-0.179,0.883,-0.378,5.798,-0.977,6.836
-0.164,0.897,-0.377,2.441,0.793,6.165
-0.158,0.913,-0.394,-0.061,2.625,5.554
